DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               MPVPosition               solenoid_valves           N2O_dry                   CO2_dry                   CH4_dry                   H2O                       NH3                       CHAMBER_TEMP              SOIL_TEMP                 CHAMBER_PRESSURE          SWITCH                    
2021-07-06                16:55:56.078              186.66384351              4479.932244               187.66384351              1625583356.079            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5113169483E-01          4.5035418175E+02          2.0047724435E+00          2.1621685732E-01          1.5666490286E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:55:56.594              186.66384947              4479.932387               187.66384947              1625583356.594            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4972338495E-01          4.5039318198E+02          2.0047507920E+00          2.1634544895E-01          1.5917608494E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:55:57.144              186.66385584              4479.932540               187.66385584              1625583357.145            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4822196952E-01          4.5043801269E+02          2.0047378347E+00          2.1688230728E-01          1.6190131573E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:55:58.187              186.66386792              4479.932830               187.66386792              1625583358.188            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4537897454E-01          4.5040156409E+02          2.0047135092E+00          2.1790216258E-01          1.6705970474E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:55:58.977              186.66387706              4479.933049               187.66387706              1625583358.978            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4538816467E-01          4.5037395868E+02          2.0046950781E+00          2.1867467592E-01          1.7096876218E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:55:59.398              186.66388193              4479.933166               187.66388193              1625583359.399            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3965645129E-01          4.5035924098E+02          2.0046852745E+00          2.1908637429E-01          1.7304680712E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:00.460              186.66389421              4479.933461               187.66389421              1625583360.460            0                         963                       0.0000000000E+00          1.6000000000E+01          3.2521106026E-01          4.5032215227E+02          2.0047276076E+00          2.2012398595E-01          1.7828387176E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:01.246              186.66390332              4479.933680               187.66390332              1625583361.247            0                         963                       0.0000000000E+00          1.6000000000E+01          3.2521993002E-01          4.5029465283E+02          2.0047589759E+00          2.2089367927E-01          1.8217808209E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:01.759              186.66390925              4479.933822               187.66390925              1625583361.759            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3178692731E-01          4.5027676941E+02          2.0047793631E+00          2.2139443866E-01          1.8471741986E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:02.302              186.66391554              4479.933973               187.66391554              1625583362.303            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3875492212E-01          4.5025148343E+02          2.0047803841E+00          2.2111841717E-01          1.8244357074E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:03.338              186.66392752              4479.934261               187.66392752              1625583363.338            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5201215564E-01          4.5024585371E+02          2.0047822566E+00          2.2059202799E-01          1.7811749671E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:04.111              186.66393648              4479.934476               187.66393648              1625583364.112            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5200757890E-01          4.5024163297E+02          2.0047836887E+00          2.2019839475E-01          1.7487346528E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:04.615              186.66394230              4479.934615               187.66394230              1625583364.615            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5066904985E-01          4.5023888864E+02          2.0047846238E+00          2.1994258970E-01          1.7276406820E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:05.746              186.66395539              4479.934929               187.66395539              1625583365.746            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4765937004E-01          4.5023272499E+02          2.0049278555E+00          2.1936743621E-01          1.6802106264E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:06.553              186.66396475              4479.935154               187.66396475              1625583366.554            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4765460236E-01          4.5022832413E+02          2.0050301741E+00          2.1895655205E-01          1.6463452329E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-06                16:56:07.062              186.66397064              4479.935295               187.66397064              1625583367.063            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4588437238E-01          4.5022554994E+02          2.0050946350E+00          2.1869772142E-01          1.6249958884E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
