DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               MPVPosition               solenoid_valves           N2O_dry                   CO2_dry                   CH4_dry                   H2O                       NH3                       CHAMBER_TEMP              SOIL_TEMP                 CHAMBER_PRESSURE          SWITCH                    
2021-07-05                21:52:49.226              185.87001420              4460.880341               186.87001420              1625514769.227            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4601210155E-01          4.5006278905E+02          2.0067998039E+00          2.2427893402E-01          5.0415247305E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:50.038              185.87002359              4460.880566               186.87002359              1625514770.038            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4602754161E-01          4.5012576565E+02          2.0068573154E+00          2.2522492804E-01          4.0033917918E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:50.552              185.87002954              4460.880709               186.87002954              1625514770.552            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4866516757E-01          4.5016568347E+02          2.0068937584E+00          2.2582451428E-01          3.3456734969E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:51.104              185.87003593              4460.880862               186.87003593              1625514771.104            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5147924768E-01          4.5019963818E+02          2.0069034390E+00          2.2531969287E-01          4.0046186717E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:52.141              185.87004793              4460.881150               186.87004793              1625514772.141            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5676525636E-01          4.5019885728E+02          2.0069217331E+00          2.2437327049E-01          5.2425145087E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:52.947              185.87005726              4460.881374               186.87005726              1625514772.947            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5675310741E-01          4.5019824614E+02          2.0069359659E+00          2.2363771202E-01          6.2042902954E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:53.444              185.87006302              4460.881512               186.87006302              1625514773.445            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5426829208E-01          4.5019786597E+02          2.0069447680E+00          2.2318325347E-01          6.7983170675E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:54.506              185.87007530              4460.881807               186.87007530              1625514774.506            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4897449935E-01          4.5019705035E+02          2.0068379627E+00          2.2221505376E-01          8.0639048803E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:55.319              185.87008471              4460.882033               186.87008471              1625514775.319            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4896237277E-01          4.5019643014E+02          2.0067561121E+00          2.2147320233E-01          9.0340340597E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:55.831              185.87009064              4460.882175               186.87009064              1625514775.831            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4867142948E-01          4.5019603939E+02          2.0067045675E+00          2.2100602750E-01          9.6449633562E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:56.387              185.87009707              4460.882330               186.87009707              1625514776.387            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4837535657E-01          4.5020613664E+02          2.0066832959E+00          2.2185355770E-01          9.5699261318E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:57.417              185.87010900              4460.882616               186.87010900              1625514777.418            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4782609434E-01          4.5019262356E+02          2.0066439070E+00          2.2342621888E-01          9.4307764503E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:58.229              185.87011839              4460.882841               186.87011839              1625514778.229            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4784279964E-01          4.5018199482E+02          2.0066129233E+00          2.2466340900E-01          9.3213594105E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:58.690              185.87012373              4460.882969               186.87012373              1625514778.690            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4522517963E-01          4.5017595035E+02          2.0065953201E+00          2.2536671445E-01          9.2589278474E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:52:59.855              185.87013722              4460.883293               186.87013722              1625514779.856            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3860415831E-01          4.5016066903E+02          2.0066842411E+00          2.2714572587E-01          9.1010199890E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:00.660              185.87014653              4460.883517               186.87014653              1625514780.660            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3862050427E-01          4.5015013740E+02          2.0067455461E+00          2.2837253681E-01          8.9925468837E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:01.177              185.87015251              4460.883660               186.87015251              1625514781.177            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3873929591E-01          4.5014336547E+02          2.0067849692E+00          2.2916146989E-01          8.9228045925E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:01.724              185.87015885              4460.883812               186.87015885              1625514781.725            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3884740542E-01          4.5012534631E+02          2.0067910688E+00          2.2860291740E-01          8.5535529167E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:02.766              185.87017090              4460.884102               186.87017090              1625514782.766            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3905277263E-01          4.5009190470E+02          2.0068026556E+00          2.2754190338E-01          7.8521096647E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:03.581              185.87018034              4460.884328               186.87018034              1625514783.581            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3904286331E-01          4.5006572428E+02          2.0068117285E+00          2.2671128480E-01          7.3029337210E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:04.030              185.87018554              4460.884453               186.87018554              1625514784.031            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4273693619E-01          4.5005127336E+02          2.0068167267E+00          2.2625267899E-01          7.0000389383E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:05.085              185.87019775              4460.884746               186.87019775              1625514785.086            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5139726303E-01          4.5001739206E+02          2.0067615235E+00          2.2517755072E-01          6.2899192958E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:05.888              185.87020705              4460.884969               186.87020705              1625514785.889            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5138732973E-01          4.4999159774E+02          2.0067195296E+00          2.2435928182E-01          5.7488296432E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:06.404              185.87021301              4460.885112               186.87021301              1625514786.404            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5321213326E-01          4.4997505726E+02          2.0066925922E+00          2.2383451128E-01          5.4019684648E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:06.953              185.87021937              4460.885265               186.87021937              1625514786.954            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5516721987E-01          4.4996060979E+02          2.0066744449E+00          2.2368859385E-01          4.7292423057E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:07.987              185.87023134              4460.885552               186.87023134              1625514787.988            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5884195729E-01          4.4982005456E+02          2.0066405162E+00          2.2341761409E-01          3.4644928055E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:08.779              185.87024050              4460.885772               186.87024050              1625514788.779            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5884056080E-01          4.4971252900E+02          2.0066145703E+00          2.2321032114E-01          2.4967198684E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:09.318              185.87024674              4460.885922               186.87024674              1625514789.318            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5847595331E-01          4.4963925942E+02          2.0065968916E+00          2.2306907010E-01          1.8372314153E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:10.490              185.87026030              4460.886247               186.87026030              1625514790.490            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5768316201E-01          4.4947994247E+02          2.0065361043E+00          2.2276193691E-01          4.0324179695E-02          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:11.280              185.87026946              4460.886467               186.87026946              1625514791.281            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5768177142E-01          4.4937241869E+02          2.0064950766E+00          2.2255465149E-01          -5.6453106184E-02         0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:11.799              185.87027546              4460.886611               186.87027546              1625514791.800            0                         963                       0.0000000000E+00          1.6000000000E+01          3.5298946902E-01          4.4930186424E+02          2.0064681722E+00          2.2241864778E-01          -1.1999373201E-01         0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:12.354              185.87028188              4460.886765               186.87028188              1625514792.354            0                         963                       0.0000000000E+00          1.6000000000E+01          3.4797992124E-01          4.4922836904E+02          2.0064453295E+00          2.2250580250E-01          -1.4512202710E-02         0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:13.381              185.87029377              4460.887051               186.87029377              1625514793.382            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3868588038E-01          4.4933273997E+02          2.0064025431E+00          2.2266043397E-01          1.8122402983E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                21:53:14.187              185.87030309              4460.887274               186.87030309              1625514794.187            0                         963                       0.0000000000E+00          1.6000000000E+01          3.3868459568E-01          4.4941447849E+02          2.0063690149E+00          2.2278152094E-01          3.3456511843E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
